id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,tahun,bulan,id_supplier,nama_produk,kategori_produk,harga_jual,harga_modal,stok_awal,minimum_stok,status_produk,tanggal_input_produk,nama_usaha,jenis_usaha,lokasi_usaha,tanggal_bergabung
T010505,U005,P035,2026-01-23,12:02,Pemasukan,Laundry,3,25000,75000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T010506,U005,P031,2025-10-14,16:01,Pemasukan,Laundry,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010506,U005,P033,2025-10-14,16:01,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T010507,U005,P033,2025-08-25,17:52,Pemasukan,Laundry,2,12000,21600,QRIS,Tidak Ada Event,10,Berhasil,2025,8,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T010508,U001,P002,2024-09-27,22:40,Pemasukan,Minuman,1,20000,17000,QRIS,Tidak Ada Event,15,Berhasil,2024,9,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010508,U001,P005,2024-09-27,22:40,Pemasukan,Minuman,4,5000,17000,QRIS,Tidak Ada Event,15,Berhasil,2024,9,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010508,U001,P004,2024-09-27,22:40,Pengeluaran,Minuman,4,10000,34000,QRIS,Tidak Ada Event,15,Berhasil,2024,9,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010508,U001,P003,2024-09-27,22:40,Pemasukan,Minuman,1,18000,15300,QRIS,Tidak Ada Event,15,Berhasil,2024,9,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010509,U004,P026,2026-03-10,18:02,Pemasukan,Bakery,2,18000,36000,QRIS,Ramadan,0,Berhasil,2026,3,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010510,U004,P026,2025-01-06,12:46,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,0,Berhasil,2025,1,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010511,U004,P027,2026-03-30,11:19,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,0,Berhasil,2026,3,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010511,U004,P029,2026-03-30,11:19,Pemasukan,Bakery,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2026,3,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010512,U003,P020,2025-03-05,21:31,Pemasukan,Makanan,4,15000,48000,QRIS,Ramadan,20,Berhasil,2025,3,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010513,U001,P002,2024-04-02,18:15,Pemasukan,Minuman,2,20000,40000,Transfer,Ramadan,0,Berhasil,2024,4,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010513,U001,P003,2024-04-02,18:15,Pemasukan,Minuman,4,18000,72000,Transfer,Ramadan,0,Berhasil,2024,4,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010514,U002,P009,2026-04-10,20:30,Pengeluaran,Sembako,9,28000,252000,QRIS,Tidak Ada Event,0,Berhasil,2026,4,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T010514,U002,P012,2026-04-10,20:30,Pemasukan,Snack,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,4,S004,Pringles,Snack,18000,9000,1359,272,aktif,2024-03-06,Warung Madura,Retail,Cimahi,2024-03-01
T010515,U006,P040,2026-06-02,10:36,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,0,Berhasil,2026,6,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010516,U005,P035,2026-07-09,12:13,Pemasukan,Laundry,5,25000,125000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T010516,U005,P032,2026-07-09,12:13,Pemasukan,Laundry,1,15000,15000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010517,U006,P038,2025-10-15,17:37,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010518,U004,P026,2025-01-20,10:30,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2025,1,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010519,U005,P031,2026-01-07,13:32,Pemasukan,Laundry,7,12000,67200,QRIS,Tidak Ada Event,20,Berhasil,2026,1,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010520,U004,P030,2025-03-09,18:08,Pemasukan,Bakery,2,28000,56000,Cash,Ramadan,0,Berhasil,2025,3,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010521,U002,P011,2024-10-26,18:56,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010521,U002,P015,2024-10-26,18:56,Pemasukan,Snack,1,10000,10000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Crackers,Snack,10000,5000,1818,364,aktif,2024-03-07,Warung Madura,Retail,Cimahi,2024-03-01
T010521,U002,P007,2024-10-26,18:56,Pemasukan,Sembako,6,70000,420000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T010522,U001,P005,2026-11-28,18:05,Pemasukan,Minuman,2,5000,8500,QRIS,Tidak Ada Event,15,Berhasil,2026,11,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010523,U002,P009,2025-02-25,20:12,Pemasukan,Sembako,4,28000,112000,Transfer,Tidak Ada Event,0,Berhasil,2025,2,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T010523,U002,P010,2025-02-25,20:12,Pemasukan,Sembako,3,12000,36000,Transfer,Tidak Ada Event,0,Berhasil,2025,2,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010524,U002,P006,2025-07-06,13:41,Pemasukan,Sembako,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2025,7,S002,Minyak,Sembako,18000,14000,3534,707,aktif,2024-03-05,Warung Madura,Retail,Cimahi,2024-03-01
T010524,U002,P007,2025-07-06,13:41,Pemasukan,Sembako,2,70000,140000,QRIS,Tidak Ada Event,0,Berhasil,2025,7,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T010524,U002,P015,2025-07-06,13:41,Pemasukan,Snack,6,10000,60000,QRIS,Tidak Ada Event,0,Berhasil,2025,7,S004,Crackers,Snack,10000,5000,1818,364,aktif,2024-03-07,Warung Madura,Retail,Cimahi,2024-03-01
T010525,U003,P024,2025-10-23,17:05,Pengeluaran,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010525,U003,P021,2025-10-23,17:05,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010526,U003,P021,2026-01-05,20:49,Pemasukan,Frozen Food,1,18000,18000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010526,U003,P019,2026-01-05,20:49,Pemasukan,Makanan,5,28000,140000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010526,U003,P017,2026-01-05,20:49,Pemasukan,Makanan,5,20000,100000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010526,U003,P023,2026-01-05,20:49,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010527,U001,P005,2024-10-21,23:02,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,0,Berhasil,2024,10,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010528,U004,P028,2025-05-16,16:48,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,0,Berhasil,2025,5,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010529,U002,P008,2025-03-28,09:21,Pemasukan,Sembako,5,16000,80000,Transfer,Ramadan,0,Berhasil,2025,3,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T010529,U002,P010,2025-03-28,09:21,Pemasukan,Sembako,6,12000,72000,Transfer,Ramadan,0,Berhasil,2025,3,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010530,U005,P031,2025-11-26,12:31,Pemasukan,Laundry,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2025,11,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010531,U001,P001,2024-12-27,23:17,Pemasukan,Minuman,4,15000,60000,Cash,Tidak Ada Event,0,Berhasil,2024,12,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T010532,U006,P039,2025-05-30,14:30,Pemasukan,Fashion,2,120000,228000,Cash,Tidak Ada Event,5,Berhasil,2025,5,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010532,U006,P037,2025-05-30,14:30,Pemasukan,Fashion,1,90000,85500,Cash,Tidak Ada Event,5,Berhasil,2025,5,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010533,U005,P035,2025-04-30,18:20,Pemasukan,Laundry,8,25000,180000,QRIS,Tidak Ada Event,10,Berhasil,2025,4,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T010533,U005,P032,2025-04-30,18:20,Pemasukan,Laundry,4,15000,54000,QRIS,Tidak Ada Event,10,Berhasil,2025,4,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010534,U004,P026,2026-07-05,09:51,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010534,U004,P030,2026-07-05,09:51,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010535,U005,P031,2026-05-23,11:33,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010535,U005,P034,2026-05-23,11:33,Pemasukan,Laundry,4,7000,28000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T010535,U005,P032,2026-05-23,11:33,Pengeluaran,Laundry,2,15000,30000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010535,U005,P033,2026-05-23,11:33,Pemasukan,Laundry,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T010536,U005,P033,2026-05-19,15:36,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T010536,U005,P034,2026-05-19,15:36,Pemasukan,Laundry,2,7000,14000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T010536,U005,P031,2026-05-19,15:36,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010536,U005,P035,2026-05-19,15:36,Pemasukan,Laundry,4,25000,100000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T010537,U001,P002,2024-06-09,21:09,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,0,Berhasil,2024,6,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010537,U001,P001,2024-06-09,21:09,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,0,Berhasil,2024,6,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T010537,U001,P003,2024-06-09,21:09,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,0,Berhasil,2024,6,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010538,U002,P011,2026-06-23,13:06,Pemasukan,Snack,6,12000,72000,Cash,Tidak Ada Event,0,Berhasil,2026,6,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010539,U002,P010,2024-11-18,07:11,Pemasukan,Sembako,5,12000,60000,QRIS,Tidak Ada Event,0,Berhasil,2024,11,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010539,U002,P011,2024-11-18,07:11,Pengeluaran,Snack,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2024,11,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010539,U002,P014,2024-11-18,07:11,Pemasukan,Snack,2,14000,28000,QRIS,Tidak Ada Event,0,Berhasil,2024,11,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T010539,U002,P009,2024-11-18,07:11,Pemasukan,Sembako,7,28000,196000,QRIS,Tidak Ada Event,0,Berhasil,2024,11,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T010540,U006,P037,2026-06-19,12:44,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,0,Berhasil,2026,6,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010541,U002,P014,2026-03-31,19:20,Pemasukan,Snack,4,14000,56000,Transfer,Tidak Ada Event,0,Berhasil,2026,3,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T010542,U006,P040,2025-09-15,21:29,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010542,U006,P038,2025-09-15,21:29,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010543,U002,P015,2026-06-03,19:50,Pemasukan,Snack,2,10000,20000,Cash,Tidak Ada Event,0,Berhasil,2026,6,S004,Crackers,Snack,10000,5000,1818,364,aktif,2024-03-07,Warung Madura,Retail,Cimahi,2024-03-01
T010544,U006,P038,2026-12-09,14:47,Pemasukan,Fashion,1,75000,75000,Transfer,Tidak Ada Event,0,Berhasil,2026,12,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010544,U006,P037,2026-12-09,14:47,Pengeluaran,Fashion,1,90000,90000,Transfer,Tidak Ada Event,0,Berhasil,2026,12,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010544,U006,P039,2026-12-09,14:47,Pemasukan,Fashion,2,120000,240000,Transfer,Tidak Ada Event,0,Berhasil,2026,12,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010545,U004,P028,2025-12-29,18:09,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010546,U002,P010,2026-12-08,17:43,Pemasukan,Sembako,3,12000,36000,QRIS,Tidak Ada Event,0,Berhasil,2026,12,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010547,U003,P025,2025-01-04,14:36,Pemasukan,Frozen Food,1,25000,25000,QRIS,Tidak Ada Event,0,Berhasil,2025,1,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010548,U003,P018,2024-09-18,15:45,Pemasukan,Makanan,3,25000,75000,Cash,Tidak Ada Event,0,Berhasil,2024,9,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010549,U003,P016,2026-10-19,13:05,Pemasukan,Makanan,3,35000,105000,QRIS,Tidak Ada Event,0,Berhasil,2026,10,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010550,U004,P027,2026-05-22,09:40,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010550,U004,P030,2026-05-22,09:40,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010550,U004,P028,2026-05-22,09:40,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010551,U004,P027,2026-12-30,16:52,Pemasukan,Bakery,1,22000,19800,QRIS,Tidak Ada Event,10,Berhasil,2026,12,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010551,U004,P028,2026-12-30,16:52,Pengeluaran,Bakery,1,15000,13500,QRIS,Tidak Ada Event,10,Berhasil,2026,12,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010551,U004,P029,2026-12-30,16:52,Pemasukan,Bakery,3,12000,32400,QRIS,Tidak Ada Event,10,Berhasil,2026,12,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010552,U002,P008,2025-03-12,13:41,Pemasukan,Sembako,3,16000,48000,Cash,Ramadan,0,Berhasil,2025,3,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T010552,U002,P006,2025-03-12,13:41,Pemasukan,Sembako,7,18000,126000,Cash,Ramadan,0,Berhasil,2025,3,S002,Minyak,Sembako,18000,14000,3534,707,aktif,2024-03-05,Warung Madura,Retail,Cimahi,2024-03-01
T010552,U002,P007,2025-03-12,13:41,Pemasukan,Sembako,2,70000,140000,Cash,Ramadan,0,Berhasil,2025,3,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T010553,U002,P009,2025-07-24,17:30,Pemasukan,Sembako,2,28000,44800,Cash,Tidak Ada Event,20,Berhasil,2025,7,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T010553,U002,P013,2025-07-24,17:30,Pemasukan,Snack,4,15000,48000,Cash,Tidak Ada Event,20,Berhasil,2025,7,S004,Silverqueen,Snack,15000,9000,1544,309,aktif,2024-03-14,Warung Madura,Retail,Cimahi,2024-03-01
T010553,U002,P011,2025-07-24,17:30,Pemasukan,Snack,5,12000,48000,Cash,Tidak Ada Event,20,Berhasil,2025,7,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010554,U002,P011,2025-04-28,16:17,Pemasukan,Snack,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2025,4,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010554,U002,P008,2025-04-28,16:17,Pemasukan,Sembako,3,16000,48000,Cash,Tidak Ada Event,0,Berhasil,2025,4,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T010555,U001,P004,2026-12-27,19:28,Pemasukan,Minuman,1,10000,10000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010555,U001,P002,2026-12-27,19:28,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010555,U001,P005,2026-12-27,19:28,Pemasukan,Minuman,2,5000,10000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010556,U006,P036,2025-09-16,12:41,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010557,U001,P004,2025-12-08,22:39,Pemasukan,Minuman,2,10000,20000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010558,U002,P012,2026-11-17,08:52,Pemasukan,Snack,1,18000,18000,QRIS,Tidak Ada Event,0,Berhasil,2026,11,S004,Pringles,Snack,18000,9000,1359,272,aktif,2024-03-06,Warung Madura,Retail,Cimahi,2024-03-01
T010559,U004,P027,2026-10-18,08:26,Pemasukan,Bakery,2,22000,44000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010560,U001,P004,2025-12-31,23:44,Pemasukan,Minuman,4,10000,40000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010561,U006,P040,2025-08-30,14:33,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,0,Berhasil,2025,8,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010561,U006,P036,2025-08-30,14:33,Pemasukan,Fashion,2,150000,300000,Cash,Tidak Ada Event,0,Berhasil,2025,8,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010562,U006,P036,2025-12-25,21:42,Pemasukan,Fashion,2,150000,300000,QRIS,Natal,0,Berhasil,2025,12,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010562,U006,P038,2025-12-25,21:42,Pemasukan,Fashion,1,75000,75000,QRIS,Natal,0,Berhasil,2025,12,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
